evidence_id,event_id,evidence_tier,reference,verse_text_kr,translation,is_parallel,note
EVD0003730,EVT0308,direct,사도행전 8:31,대답하되 지도해 주는 사람이 없으니 어찌 깨달을 수 있느냐 하고 빌립을 청하여 수레에 올라 같이 앉으라 하니라,개역개정,false,
EVD0003731,EVT0308,direct,사도행전 8:32,읽는 성경 구절은 이것이니 일렀으되 그가 도살자에게로 가는 양과 같이 끌려갔고 털 깎는 자 앞에 있는 어린 양이 조용함과 같이 그의 입을 열지 아니하였도다,개역개정,false,
EVD0003732,EVT0308,direct,사도행전 8:33,그가 굴욕을 당했을 때 공정한 재판도 받지 못하였으니 누가 그의 세대를 말하리요 그의 생명이 땅에서 빼앗김이로다 하였거늘,개역개정,false,
EVD0003733,EVT0308,direct,사도행전 8:34,그 내시가 빌립에게 말하되 청컨대 내가 묻노니 선지자가 이 말한 것이 누구를 가리킴이냐 자기를 가리킴이냐 타인을 가리킴이냐,개역개정,false,
EVD0003734,EVT0308,direct,사도행전 8:35,빌립이 입을 열어 이 글에서 시작하여 예수를 가르쳐 복음을 전하니,개역개정,false,
EVD0003735,EVT0308,direct,사도행전 8:36,길 가다가 물 있는 곳에 이르러 그 내시가 말하되 보라 물이 있으니 내가 세례를 받음에 무슨 거리낌이 있느냐,개역개정,false,
EVD0003736,EVT0308,direct,사도행전 8:37,(없음),개역개정,false,
EVD0003737,EVT0308,direct,사도행전 8:38,이에 명하여 수레를 멈추고 빌립과 내시가 둘 다 물에 내려가 빌립이 세례를 베풀고,개역개정,false,
EVD0003738,EVT0308,direct,사도행전 8:39,둘이 물에서 올라올새 주의 영이 빌립을 이끌어간지라 내시는 기쁘게 길을 가므로 그를 다시 보지 못하니라,개역개정,false,
EVD0003739,EVT0308,direct,사도행전 8:40,빌립은 아소도에 나타나 여러 성을 지나 다니며 복음을 전하고 가이사랴에 이르니라,개역개정,false,
EVD0003740,EVT0309,direct,사도행전 9:32,그 때에 베드로가 사방으로 두루 다니다가 룻다에 사는 성도들에게도 내려갔더니,개역개정,false,
EVD0003741,EVT0309,direct,사도행전 9:33,거기서 애니아라 하는 사람을 만나매 그는 중풍병으로 침상 위에 누운 지 여덟 해라,개역개정,false,
EVD0003742,EVT0309,direct,사도행전 9:34,베드로가 이르되 애니아야 예수 그리스도께서 너를 낫게 하시니 일어나 네 자리를 정돈하라 한대 곧 일어나니,개역개정,false,
EVD0003743,EVT0309,direct,사도행전 9:35,룻다와 사론에 사는 사람들이 다 그를 보고 주께로 돌아오니라,개역개정,false,
EVD0003744,EVT0310,direct,사도행전 11:1,유대에 있는 사도들과 형제들이 이방인들도 하나님의 말씀을 받았다 함을 들었더니,개역개정,false,
EVD0003745,EVT0310,direct,사도행전 11:2,베드로가 예루살렘에 올라갔을 때에 할례자들이 비난하여,개역개정,false,
EVD0003746,EVT0310,direct,사도행전 11:3,이르되 네가 무할례자의 집에 들어가 함께 먹었다 하니,개역개정,false,
EVD0003747,EVT0310,direct,사도행전 11:4,베드로가 그들에게 이 일을 차례로 설명하여,개역개정,false,
EVD0003748,EVT0310,direct,사도행전 11:5,이르되 내가 욥바 시에서 기도할 때에 황홀한 중에 환상을 보니 큰 보자기 같은 그릇이 네 귀에 매어 하늘로부터 내리어 내 앞에까지 드리워지거늘,개역개정,false,
EVD0003749,EVT0310,direct,사도행전 11:6,이것을 주목하여 보니 땅에 네 발 가진 것과 들짐승과 기는 것과 공중에 나는 것들이 보이더라,개역개정,false,
EVD0003750,EVT0310,direct,사도행전 11:7,또 들으니 소리 있어 내게 이르되 베드로야 일어나 잡아 먹으라 하거늘,개역개정,false,
EVD0003751,EVT0310,direct,사도행전 11:8,내가 이르되 주님 그럴 수 없나이다 속되거나 깨끗하지 아니한 것은 결코 내 입에 들어간 일이 없나이다 하니,개역개정,false,
EVD0003752,EVT0310,direct,사도행전 11:9,또 하늘로부터 두 번째 소리 있어 내게 이르되 하나님이 깨끗하게 하신 것을 네가 속되다고 하지 말라 하더라,개역개정,false,
EVD0003753,EVT0310,direct,사도행전 11:10,이런 일이 세 번 있은 후에 모든 것이 다시 하늘로 끌려 올라가더라,개역개정,false,
EVD0003754,EVT0310,direct,사도행전 11:11,마침 세 사람이 내가 유숙한 집 앞에 서 있으니 가이사랴에서 내게로 보낸 사람이라,개역개정,false,
EVD0003755,EVT0310,direct,사도행전 11:12,성령이 내게 명하사 아무 의심 말고 함께 가라 하시매 이 여섯 형제도 나와 함께 가서 그 사람의 집에 들어가니,개역개정,false,
EVD0003756,EVT0310,direct,사도행전 11:13,그가 우리에게 말하기를 천사가 내 집에 서서 말하되 네가 사람을 욥바에 보내어 베드로라 하는 시몬을 청하라,개역개정,false,
EVD0003757,EVT0310,direct,사도행전 11:14,그가 너와 네 온 집이 구원 받을 말씀을 네게 이르리라 함을 보았다 하거늘,개역개정,false,
EVD0003758,EVT0310,direct,사도행전 11:15,내가 말을 시작할 때에 성령이 그들에게 임하시기를 처음 우리에게 하신 것과 같이 하는지라,개역개정,false,
EVD0003759,EVT0310,direct,사도행전 11:16,내가 주의 말씀에 요한은 물로 세례를 베풀었으나 너희는 성령으로 세례를 받으리라 하신 것이 생각났노라,개역개정,false,
EVD0003760,EVT0310,direct,사도행전 11:17,그런즉 하나님이 우리가 주 예수 그리스도를 믿을 때에 주신 것과 같은 선물을 그들에게도 주셨으니 내가 누구이기에 하나님을 능히 막겠느냐 하더라,개역개정,false,
EVD0003761,EVT0310,direct,사도행전 11:18,그들이 이 말을 듣고 잠잠하여 하나님께 영광을 돌려 이르되 그러면 하나님께서 이방인에게도 생명 얻는 회개를 주셨도다 하니라,개역개정,false,
EVD0003762,EVT0311,direct,사도행전 13:4,두 사람이 성령의 보내심을 받아 실루기아에 내려가 거기서 배 타고 구브로에 가서,개역개정,false,
EVD0003763,EVT0311,direct,사도행전 13:5,살라미에 이르러 하나님의 말씀을 유대인의 여러 회당에서 전할새 요한을 수행원으로 두었더라,개역개정,false,
EVD0003764,EVT0311,direct,사도행전 13:6,온 섬 가운데로 지나서 바보에 이르러 바예수라 하는 유대인 거짓 선지자인 마술사를 만나니,개역개정,false,
EVD0003765,EVT0311,direct,사도행전 13:7,그가 총독 서기오 바울과 함께 있으니 서기오 바울은 지혜 있는 사람이라 바나바와 사울을 불러 하나님의 말씀을 듣고자 하더라,개역개정,false,
EVD0003766,EVT0311,direct,사도행전 13:8,이 마술사 엘루마는 (이 이름을 번역하면 마술사라) 그들을 대적하여 총독으로 믿지 못하게 힘쓰니,개역개정,false,
EVD0003767,EVT0311,direct,사도행전 13:9,바울이라고 하는 사울이 성령이 충만하여 그를 주목하고,개역개정,false,
EVD0003768,EVT0311,direct,사도행전 13:10,이르되 모든 거짓과 악행이 가득한 자요 마귀의 자식이요 모든 의의 원수여 주의 바른 길을 굽게 하기를 그치지 아니하겠느냐,개역개정,false,
EVD0003769,EVT0311,direct,사도행전 13:11,보라 이제 주의 손이 네 위에 있으니 네가 맹인이 되어 얼마 동안 해를 보지 못하리라 하니 즉시 안개와 어둠이 그를 덮어 인도할 사람을 두루 구하는지라,개역개정,false,
EVD0003770,EVT0311,direct,사도행전 13:12,이에 총독이 그렇게 된 것을 보고 믿으며 주의 가르치심을 놀랍게 여기니라,개역개정,false,
EVD0003771,EVT0312,direct,사도행전 15:1,어떤 사람들이 유대로부터 내려와서 형제들을 가르치되 너희가 모세의 법대로 할례를 받지 아니하면 능히 구원을 받지 못하리라 하니,개역개정,false,
EVD0003772,EVT0312,direct,사도행전 15:2,바울 및 바나바와 그들 사이에 적지 아니한 다툼과 변론이 일어난지라 형제들이 이 문제에 대하여 바울과 바나바와 및 그 중의 몇 사람을 예루살렘에 있는 사도와 장로들에게 보내기로 작정하니라,개역개정,false,
EVD0003773,EVT0312,direct,사도행전 15:3,그들이 교회의 전송을 받고 베니게와 사마리아로 다니며 이방인들이 주께 돌아온 일을 말하여 형제들을 다 크게 기쁘게 하더라,개역개정,false,
EVD0003774,EVT0312,direct,사도행전 15:4,예루살렘에 이르러 교회와 사도와 장로들에게 영접을 받고 하나님이 자기들과 함께 계셔 행하신 모든 일을 말하매,개역개정,false,
EVD0003775,EVT0312,direct,사도행전 15:5,바리새파 중에 어떤 믿는 사람들이 일어나 말하되 이방인에게 할례를 행하고 모세의 율법을 지키라 명하는 것이 마땅하다 하니라,개역개정,false,
EVD0003776,EVT0312,direct,사도행전 15:6,사도와 장로들이 이 일을 의논하러 모여,개역개정,false,
EVD0003777,EVT0312,direct,사도행전 15:7,많은 변론이 있은 후에 베드로가 일어나 말하되 형제들아 너희도 알거니와 하나님이 이방인들로 내 입에서 복음의 말씀을 들어 믿게 하시려고 오래 전부터 너희 가운데서 나를 택하시고,개역개정,false,
EVD0003778,EVT0312,direct,사도행전 15:8,또 마음을 아시는 하나님이 우리에게와 같이 그들에게도 성령을 주어 증언하시고,개역개정,false,
EVD0003779,EVT0312,direct,사도행전 15:9,믿음으로 그들의 마음을 깨끗이 하사 그들이나 우리나 차별하지 아니하셨느니라,개역개정,false,
EVD0003780,EVT0312,direct,사도행전 15:10,그런데 지금 너희가 어찌하여 하나님을 시험하여 우리 조상과 우리도 능히 메지 못하던 멍에를 제자들의 목에 두려느냐,개역개정,false,
EVD0003781,EVT0312,direct,사도행전 15:11,그러나 우리는 그들이 우리와 동일하게 주 예수의 은혜로 구원 받는 줄을 믿노라 하니라,개역개정,false,
EVD0003782,EVT0312,direct,사도행전 15:12,온 무리가 가만히 있어 바나바와 바울이 하나님께서 자기들로 말미암아 이방인 중에서 행하신 표적과 기사에 관하여 말하는 것을 듣더니,개역개정,false,
EVD0003783,EVT0312,direct,사도행전 15:13,말을 마치매 야고보가 대답하여 이르되 형제들아 내 말을 들으라,개역개정,false,
EVD0003784,EVT0312,direct,사도행전 15:14,하나님이 처음으로 이방인 중에서 자기 이름을 위할 백성을 취하시려고 그들을 돌보신 것을 시므온이 말하였으니,개역개정,false,
EVD0003785,EVT0312,direct,사도행전 15:15,선지자들의 말씀이 이와 일치하도다 기록된 바,개역개정,false,
EVD0003786,EVT0312,direct,사도행전 15:16,이후에 내가 돌아와서 다윗의 무너진 장막을 다시 지으며 또 그 허물어진 것을 다시 지어 일으키리니,개역개정,false,
EVD0003787,EVT0312,direct,사도행전 15:17,이는 그 남은 사람들과 내 이름으로 일컬음을 받는 모든 이방인들로 주를 찾게 하려 함이라 하셨으니,개역개정,false,
EVD0003788,EVT0312,direct,사도행전 15:18,즉 예로부터 이것을 알게 하시는 주의 말씀이라 함과 같으니라,개역개정,false,
EVD0003789,EVT0312,direct,사도행전 15:19,그러므로 내 의견에는 이방인 중에서 하나님께로 돌아오는 자들을 괴롭게 하지 말고,개역개정,false,
EVD0003790,EVT0312,direct,사도행전 15:20,다만 우상의 더러운 것과 음행과 목매어 죽인 것과 피를 멀리하라고 편지하는 것이 옳으니,개역개정,false,
EVD0003791,EVT0312,direct,사도행전 15:21,이는 예로부터 각 성에서 모세를 전하는 자가 있어 안식일마다 회당에서 그 글을 읽음이라 하더라,개역개정,false,
EVD0003792,EVT0313,direct,사도행전 16:11,우리가 드로아에서 배로 떠나 사모드라게로 직행하여 이튿날 네압볼리로 가고,개역개정,false,
EVD0003793,EVT0313,direct,사도행전 16:12,거기서 빌립보에 이르니 이는 마게도냐 지방의 첫 성이요 또 로마의 식민지라 이 성에서 수일을 유하다가,개역개정,false,
EVD0003794,EVT0313,direct,사도행전 16:13,안식일에 우리가 기도할 곳이 있을까 하여 문 밖 강가에 나가 거기 앉아서 모인 여자들에게 말하는데,개역개정,false,
EVD0003795,EVT0313,direct,사도행전 16:14,두아디라 시에 있는 자색 옷감 장사로서 하나님을 섬기는 루디아라 하는 한 여자가 말을 듣고 있을 때 주께서 그 마음을 열어 바울의 말을 따르게 하신지라,개역개정,false,
EVD0003796,EVT0313,direct,사도행전 16:15,그와 그 집이 다 세례를 받고 우리에게 청하여 이르되 만일 나를 주 믿는 자로 알거든 내 집에 들어와 유하라 하고 강권하여 머물게 하니라,개역개정,false,
EVD0003797,EVT0314,direct,사도행전 17:16,바울이 아덴에서 그들을 기다리다가 그 성에 우상이 가득한 것을 보고 마음에 격분하여,개역개정,false,
EVD0003798,EVT0314,direct,사도행전 17:17,회당에서는 유대인과 경건한 사람들과 또 장터에서는 날마다 만나는 사람들과 변론하니,개역개정,false,
EVD0003799,EVT0314,direct,사도행전 17:18,어떤 에피쿠로스와 스토아 철학자들도 바울과 쟁론할새 어떤 사람은 이르되 이 말쟁이가 무슨 말을 하고자 하느냐 하고 어떤 사람은 이르되 이방 신들을 전하는 사람인가보다 하니 이는 바울이 예수와 부활을 전하기 때문이러라,개역개정,false,
EVD0003800,EVT0314,direct,사도행전 17:19,그를 붙들어 아레오바고로 가며 말하기를 네가 말하는 이 새로운 가르침이 무엇인지 우리가 알 수 있겠느냐,개역개정,false,
